image_id,C,bin
004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,30.389371190678133,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,40.90320642028782,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,41.6925492075704,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,20.636110523167524,low
004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,56.07540102288634,high
004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,68.26028371355864,high
004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,68.70975113595145,high
004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,56.129477657998976,high
004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,45.56079950483943,high
004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,51.06656208120173,high
004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,38.62453385356959,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,29.97498192226171,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,28.95476121354958,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,32.097713661852126,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,19.738345273222727,low
004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,55.03579002985563,high
004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,72.76874612208339,high
004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,55.19020744517469,high
004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,36.74530447323791,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,56.534946879791214,high
004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,46.00828416562797,high
004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,22.13708583246695,low
004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,23.983848415627257,low
004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,27.107958250588126,low
004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,58.04050944513392,high
004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,33.53755711119233,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,30.001510403907247,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,29.64981249098311,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,32.0801714870301,mid
004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,32.5083848657698,mid
005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,71.10691723024216,high
005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,17.04288258030065,low
005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,66.6171997479365,high
005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,31.07956509475927,mid
005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,12.996155062625434,low
005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,46.81591043740114,high
005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,29.9526894077461,mid
005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,23.391255203883595,low
005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,30.021426517345354,mid
005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,50.07571688014778,high
005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,5.093768355761602,low
005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,17.295900295673174,low
005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,25.11746067185639,low
005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,26.917052554459172,low
006.Least_Auklet/Least_Auklet_0014_1901.jpg,19.695490516702844,low
006.Least_Auklet/Least_Auklet_0032_795068.jpg,16.744384775611287,low
006.Least_Auklet/Least_Auklet_0039_795081.jpg,37.50614189648379,mid
006.Least_Auklet/Least_Auklet_0025_795087.jpg,11.754103110860726,low
006.Least_Auklet/Least_Auklet_0028_795094.jpg,21.745356189749483,low
006.Least_Auklet/Least_Auklet_0055_795106.jpg,24.257839852965564,low
006.Least_Auklet/Least_Auklet_0041_795107.jpg,40.840502701991255,mid
006.Least_Auklet/Least_Auklet_0004_795112.jpg,3.694716050559922,low
006.Least_Auklet/Least_Auklet_0023_1898.jpg,15.672647150474045,low
006.Least_Auklet/Least_Auklet_0046_795118.jpg,19.12770835992396,low
006.Least_Auklet/Least_Auklet_0005_795119.jpg,21.390479593120556,low
007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,31.56398937968862,mid
007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,36.96489489736249,mid
007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,38.46950604251076,mid
007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,52.22322022014933,high
007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,49.578636653792024,high
007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,48.18412916708372,high
007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,37.807859002263264,mid
007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,54.139276755715834,high
007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,37.33949926778925,mid
007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,41.65431822983293,mid
007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,32.47662881460011,mid
007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,41.48013779479274,mid
007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,16.493055781091527,low
007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,26.670551230216496,low
007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,18.038137374984046,low
007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,22.25923419685255,low
007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,13.755612499904988,low
007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,22.991792268167803,low
007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,33.30020792643715,mid
007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,28.468495749459994,mid
007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,23.012727090376096,low
007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,48.90389987736521,high
007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,41.828073769302065,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,20.508456689681516,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,34.17954814889055,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,18.46571596627849,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,29.24578561631983,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,24.265817010862452,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,15.703404791103477,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,43.75485568800387,high
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,33.96656042595983,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,53.53902934661198,high
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,37.465378257505066,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,36.241161938141076,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,40.566786137781605,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,34.437713912721314,mid
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,20.61452109941318,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,11.079869537761539,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,13.478142078399502,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7.530468828321026,low
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,12.348808155959098,low
009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,21.59319800940461,low
009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8.070511758458188,low
009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,5.721692252608359,low
009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,66.62822427277925,high
009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,42.985553093530385,mid
009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,44.98372576730135,high
009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,21.10163237422942,low
009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,47.21504365543471,high
009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,26.491379286324985,low
009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,24.833504043053285,low
009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,35.16651959473952,mid
009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,0.0,low
009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,34.00869696980496,mid
009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg,37.1088625179993,mid
009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.jpg,78.84671401748881,high
009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,43.7881047757503,high
009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,28.103979947665913,mid
009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,29.64186269722894,mid
009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,22.752684581120004,low
009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,44.25612077951417,high
009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,64.95585895069686,high
009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,16.582571002664242,low
009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,10.350827323702475,low
009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.jpg,92.28814699316054,high
009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,16.198563324781034,low
009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,7.506962539389995,low
009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,18.13830239503076,low
009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,29.65989975057514,mid
009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,42.75933569053025,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,53.72594393250989,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,22.319765703443654,low
010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,27.66297495821754,low
010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,49.785021807042654,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,32.615910540450635,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,32.751148032736495,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,28.519576447109124,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,38.94701198158179,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,38.458835065246895,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,20.595941674353753,low
010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,74.49237323380699,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,42.883125424519484,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,53.329098608071746,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,53.84879586699277,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,35.204560597657895,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,34.49943337590004,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,20.355202490773515,low
010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,85.7642257567035,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,57.389272797424624,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,74.13952711555955,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,34.390646529982426,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,51.699445318199935,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,48.964076229376786,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,42.947499799204905,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg,39.3438363132898,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,47.99005972271121,high
010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,31.59304863814056,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,34.17291149314944,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg,42.1314268504651,mid
010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,35.11570602139558,mid
011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,39.67530232875798,mid
011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.jpg,38.670718684414574,mid
011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.jpg,9.311232604314291,low
011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,45.23110031070096,high
011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,58.456655515645934,high
011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,59.945260535624975,high
011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg,63.570060466676175,high
011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.jpg,28.688871542407565,mid
011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,36.37739487085094,mid
011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.jpg,29.201810348143976,mid
011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,42.748255502696544,mid
011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.jpg,58.07076423843357,high
011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.jpg,45.08864238366834,high
011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.jpg,53.67905587746137,high
011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg,53.524135113188606,high
011.Rusty_Blackbird/Rusty_Blackbird_0052_7035.jpg,7.831149543723211,low
011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg,27.205386857047877,low
011.Rusty_Blackbird/Rusty_Blackbird_0111_3220.jpg,47.11559529244194,high
011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.jpg,20.578311475014175,low
011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,50.41907864897665,high
011.Rusty_Blackbird/Rusty_Blackbird_0100_6597.jpg,10.71749383412363,low
011.Rusty_Blackbird/Rusty_Blackbird_0092_2727.jpg,34.61624721868991,mid
011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.jpg,41.1186963802118,mid
011.Rusty_Blackbird/Rusty_Blackbird_0096_6846.jpg,17.234271415755497,low
011.Rusty_Blackbird/Rusty_Blackbird_0027_6593.jpg,29.693187937769764,mid
011.Rusty_Blackbird/Rusty_Blackbird_0056_6856.jpg,33.96969539580748,mid
011.Rusty_Blackbird/Rusty_Blackbird_0080_6877.jpg,17.9739001958587,low
011.Rusty_Blackbird/Rusty_Blackbird_0015_6885.jpg,85.97979245557971,high
011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg,14.626769788594146,low
011.Rusty_Blackbird/Rusty_Blackbird_0082_6906.jpg,42.06071472511396,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0108_7937.jpg,32.18706513307692,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0015_8207.jpg,75.09699805701047,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0061_8208.jpg,26.34598616940739,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0065_8481.jpg,49.31775705738124,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0009_8248.jpg,27.19689551390116,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250.jpg,30.883109179914428,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0088_8257.jpg,74.20658363817877,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0109_8271.jpg,64.50929725009343,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0034_7736.jpg,23.717831665071333,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0079_8535.jpg,45.495512928199695,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0049_8548.jpg,74.24319314592253,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0042_8574.jpg,23.045911320350157,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586.jpg,24.506595461755257,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601.jpg,42.54524490814032,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0023_7325.jpg,31.49325420078049,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0055_8357.jpg,26.336557649580005,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0013_8362.jpg,59.22348006937533,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0085_8363.jpg,30.64874399153573,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0098_8367.jpg,19.393450062912393,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0059_8079.jpg,32.635469783153816,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0100_8407.jpg,16.337699482785137,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0053_8410.jpg,20.102368343193387,low
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0102_8441.jpg,34.64168701896311,mid
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0047_7929.jpg,53.58055223483986,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0012_8443.jpg,60.89383801237043,high
012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0035_8447.jpg,59.33741417230492,high
013.Bobolink/Bobolink_0007_9246.jpg,43.90354613349321,high
013.Bobolink/Bobolink_0115_9265.jpg,46.165049245356,high
013.Bobolink/Bobolink_0039_9779.jpg,39.42385182221008,mid
013.Bobolink/Bobolink_0074_9311.jpg,50.418323026046444,high
013.Bobolink/Bobolink_0120_10859.jpg,29.674410133315515,mid
013.Bobolink/Bobolink_0097_10861.jpg,29.26681041395381,mid
013.Bobolink/Bobolink_0109_9869.jpg,22.483713125054756,low
013.Bobolink/Bobolink_0018_9402.jpg,25.453075255392346,low
013.Bobolink/Bobolink_0126_11458.jpg,45.28197338038053,high
013.Bobolink/Bobolink_0081_9439.jpg,67.10296388498904,high
013.Bobolink/Bobolink_0048_9988.jpg,39.89649816178195,mid
013.Bobolink/Bobolink_0067_11533.jpg,48.49653321710265,high
013.Bobolink/Bobolink_0110_9496.jpg,32.492226725326844,mid
013.Bobolink/Bobolink_0071_9503.jpg,32.277157174857585,mid
013.Bobolink/Bobolink_0128_9947.jpg,36.44431732175025,mid
013.Bobolink/Bobolink_0026_11057.jpg,37.649413810653044,mid
013.Bobolink/Bobolink_0112_11073.jpg,39.507985928046466,mid
